,沪深300,中证500,中证1000,创业板,中小100,中证100,上证50,中证全债
2004-07-29,,,,,,,918.792,98.56
2004-07-30,,,,,,,906.265,98.74
2004-08-02,,,,,,,900.018,98.74
2004-08-03,,,,,,,893.301,98.77
2004-08-04,,,,,,,923.019,98.59
2004-08-05,,,,,,,909.077,98.58
2004-08-06,,,,,,,911.555,98.72
2004-08-09,,,,,,,920.755,98.61
2004-08-10,,,,,,,926.537,98.64
2004-08-11,,,,,,,914.606,98.78
2004-08-12,,,,,,,907.827,98.71
2004-08-13,,,,,,,907.001,98.73
2004-08-16,,,,,,,904.008,98.74
2004-08-17,,,,,,,910.86,98.59
2004-08-18,,,,,,,911.846,98.59
2004-08-19,,,,,,,903.316,98.74
2004-08-20,,,,,,,904.827,98.68
2004-08-23,,,,,,,889.658,98.68
2004-08-24,,,,,,,897.767,98.57
2004-08-25,,,,,,,894.368,98.54
2004-08-26,,,,,,,892.098,98.73
2004-08-27,,,,,,,883.704,99.02
2004-08-30,,,,,,,882.046,97.78
2004-08-31,,,,,,,895.783,97.76
2004-09-01,,,,,,,880.542,97.68
2004-09-02,,,,,,,881.567,97.67
2004-09-03,,,,,,,879.417,98.38
2004-09-06,,,,,,,874.691,98.43
2004-09-07,,,,,,,877.773,98.44
2004-09-08,,,,,,,864.59,98.55
2004-09-09,,,,,,,848.455,98.32
2004-09-10,,,,,,,851.969,98.32
2004-09-13,,,,,,,834.104,98.38
2004-09-14,,,,,,,860.097,98.25
2004-09-15,,,,,,,892.769,98.03
2004-09-16,,,,,,,903.403,98.23
2004-09-17,,,,,,,932.315,98.78
2004-09-20,,,,,,,965.109,98.78
2004-09-21,,,,,,,955.001,98.71
2004-09-22,,,,,,,933.101,98.45
2004-09-23,,,,,,,967.323,98.51
2004-09-24,,,,,,,951.091,98.51
2004-09-27,,,,,,,946.137,98.51
2004-09-28,,,,,,,947.773,98.82
2004-09-29,,,,,,,936.462,98.83
2004-09-30,,,,,,,924.355,98.82
2004-10-08,,,,,,,936.008,99.18
2004-10-11,,,,,,,923.217,98.79
2004-10-12,,,,,,,902.718,98.87
2004-10-13,,,,,,,901.97,98.94
2004-10-14,,,,,,,876.818,98.92
2004-10-15,,,,,,,879.718,98.97
2004-10-18,,,,,,,882.663,99.14
2004-10-19,,,,,,,884.929,99.29
2004-10-20,,,,,,,879.385,99.31
2004-10-21,,,,,,,864.307,99.48
2004-10-22,,,,,,,878.74,99.37
2004-10-25,,,,,,,865.653,99.36
2004-10-26,,,,,,,875.855,99.36
2004-10-27,,,,,,,884.85,99.46
2004-10-28,,,,,,,882.912,99.48
2004-10-29,,,,,,,870.79,99.24
2004-11-01,,,,,,,862.827,99.22
2004-11-02,,,,,,,862.246,99.19
2004-11-03,,,,,,,877.53,99.14
2004-11-04,,,,,,,860.814,98.84
2004-11-05,,,,,,,862.261,99.09
2004-11-08,,,,,,,864.34,99.1
2004-11-09,,,,,,,864.565,99.11
2004-11-10,,,,,,,897.765,99.29
2004-11-11,,,,,,,894.112,99.42
2004-11-12,,,,,,,898.166,99.51
2004-11-15,,,,,,,906.985,99.54
2004-11-16,,,,,,,906.734,99.53
2004-11-17,,,,,,,896.105,99.52
2004-11-18,,,,,,,900.816,99.05
2004-11-19,,,,,,,906.991,99.04
2004-11-22,,,,,,,905.841,99.33
2004-11-23,,,,,,,893.285,99.32
2004-11-24,,,,,,,889.118,99.37
2004-11-25,,,,,,,890.777,99.18
2004-11-26,,,,,,,889.083,99.18
2004-11-29,,,,,,,879.258,99.25
2004-11-30,,,,,,,879.308,99.43
2004-12-01,,,,,,,875.397,99.42
2004-12-02,,,,,,,871.125,99.46
2004-12-03,,,,,,,871.558,99.51
2004-12-06,,,,,,,874.998,99.5
2004-12-07,,,,,,,868.292,99.57
2004-12-08,,,,,,,868.904,99.48
2004-12-09,,,,,,,878.716,99.93
2004-12-10,,,,,,,868.427,99.96
2004-12-13,,,,,,,865.762,100.0
2004-12-14,,,,,,,862.056,99.96
2004-12-15,,,,,,,867.604,100.05
2004-12-16,,,,,,,866.998,99.92
2004-12-17,,,,,,,857.251,99.92
2004-12-20,,,,,,,845.678,99.87
2004-12-21,,,,,,,845.382,99.82
2004-12-22,,,,,,,865.077,99.41
2004-12-23,,,,,,,850.7,99.35
2004-12-24,,,,,,,851.775,99.49
2004-12-27,,,,,,,848.194,99.42
2004-12-28,,,,,,,848.63,99.39
2004-12-29,,,,,,,843.781,99.67
2004-12-30,,,,,,,843.529,99.67
2004-12-31,,,,,,,842.728,99.62
2005-01-04,982.794,986.927,989.984,,,,827.071,99.69
2005-01-05,992.564,1003.633,1013.583,,,,831.428,99.88
2005-01-06,983.174,994.595,1005.465,,,,822.499,100.04
2005-01-07,983.958,997.606,1011.74,,,,823.616,100.06
2005-01-10,993.879,1006.337,1023.638,,,,832.986,100.1
2005-01-11,997.135,1008.343,1027.159,,,,837.861,100.12
2005-01-12,996.748,1008.62,1024.92,,,,837.244,100.1
2005-01-13,996.877,1013.07,1029.298,,,,834.221,100.2
2005-01-14,988.306,1000.169,1011.875,,,,829.042,100.25
2005-01-17,967.452,977.522,986.661,,,,811.554,100.36
2005-01-18,974.689,991.419,1008.107,,,,817.309,100.42
2005-01-19,967.21,986.241,1002.46,,,,810.989,100.43
2005-01-20,956.245,972.463,989.441,,,,805.081,100.39
2005-01-21,982.604,988.519,1006.25,,,,831.847,100.41
2005-01-24,998.133,1008.175,1028.011,,,,842.414,100.48
2005-01-25,997.775,999.553,1015.1,,,,841.64,100.56
2005-01-26,989.928,987.955,1006.84,,,,834.669,100.69
2005-01-27,974.631,971.373,989.414,,,,821.705,100.74
2005-01-28,969.209,952.413,963.005,,,,820.689,100.76
2005-01-31,954.879,922.653,924.166,,,,813.753,100.92
2005-02-01,955.951,913.331,905.802,,,,817.872,100.98
2005-02-02,1006.913,964.243,958.392,,,,860.504,100.98
2005-02-03,993.215,945.312,936.861,,,,848.486,101.02
2005-02-04,1016.858,962.028,952.392,,,,872.884,101.15
2005-02-16,1023.584,972.337,966.385,,,,875.46,101.26
2005-02-17,1020.606,977.272,973.808,,,,870.085,101.29
2005-02-18,1006.055,964.769,964.005,,,,856.212,101.43
2005-02-21,1025.633,981.819,983.608,,,,874.021,101.55
2005-02-22,1046.744,1007.688,1015.658,,,,887.07,101.6
2005-02-23,1043.944,1019.258,1032.895,,,,877.914,101.61
2005-02-24,1045.46,1024.446,1035.348,,,,877.345,101.69
2005-02-25,1046.761,1024.118,1032.413,,,,878.503,101.78
2005-02-28,1039.989,1020.847,1029.384,,,,868.886,101.9
2005-03-01,1035.934,1021.162,1030.815,,,,866.258,101.91
2005-03-02,1021.32,1006.148,1014.527,,,,855.879,101.76
2005-03-03,1027.71,1011.288,1020.248,,,,861.688,101.72
2005-03-04,1023.667,1003.21,1011.361,,,,859.489,101.8
2005-03-07,1029.871,1006.953,1013.594,,,,863.704,101.85
2005-03-08,1048.987,1029.457,1037.029,,,,876.344,102.09
2005-03-09,1046.544,1032.55,1042.182,,,,869.403,102.02
2005-03-10,1022.413,1005.545,1011.791,,,,851.531,102.08
2005-03-11,1027.429,1009.434,1017.453,,,,853.898,102.14
2005-03-14,1031.026,1007.766,1005.987,,,,857.614,102.27
2005-03-15,1013.523,993.831,993.476,,,,840.955,102.5
2005-03-16,1003.065,983.916,982.837,,,,832.823,102.66
2005-03-17,992.863,970.966,967.593,,,,826.683,103.03
2005-03-18,978.665,949.509,946.705,,,,821.028,103.14
2005-03-21,981.893,949.553,950.792,,,,823.129,103.26
2005-03-22,964.024,922.564,915.939,,,,808.104,103.26
2005-03-23,959.01,923.194,915.974,,,,801.981,103.25
2005-03-24,964.801,933.347,928.54,,,,808.18,103.38
2005-03-25,962.955,931.417,923.196,,,,806.425,103.35
2005-03-28,960.696,922.923,911.354,,,,805.556,103.47
2005-03-29,955.19,916.811,904.823,,,,802.739,103.52
2005-03-30,937.034,888.949,869.583,,,,790.58,103.6
2005-03-31,942.203,896.068,880.901,,,,795.667,103.64
2005-04-01,978.145,927.546,913.851,,,,822.91,103.74
2005-04-04,962.168,909.87,896.287,,,,808.591,103.67
2005-04-05,955.598,901.744,886.196,,,,801.885,103.69
2005-04-06,973.668,918.557,898.875,,,,816.879,103.76
2005-04-07,984.733,932.333,913.657,,,,824.609,103.88
2005-04-08,1003.445,949.457,931.379,,,,838.056,104.03
2005-04-11,995.421,948.509,931.969,,,,830.908,104.11
2005-04-12,978.697,927.41,905.866,,,,818.467,104.39
2005-04-13,1000.9,950.229,929.111,,,,835.628,104.44
2005-04-14,986.975,935.425,916.35,,,,826.005,104.56
2005-04-15,974.082,913.271,887.932,,,,817.094,104.63
2005-04-18,963.772,901.118,868.325,,,,806.389,104.61
2005-04-19,965.886,902.785,867.228,,,,809.361,104.74
2005-04-20,950.867,884.083,844.932,,,,798.517,104.77
2005-04-21,943.981,867.328,826.053,,,,793.445,104.71
2005-04-22,939.101,857.401,806.645,,,,794.819,104.55
2005-04-25,930.07,841.058,789.538,,,,790.749,104.67
2005-04-26,937.083,855.24,806.944,,,,792.303,104.83
2005-04-27,926.604,839.953,790.244,,,,782.432,104.81
2005-04-28,942.073,860.616,813.628,,,,793.878,104.82
2005-04-29,932.395,847.611,802.279,,,,789.732,104.89
2005-05-09,909.174,818.399,771.082,,,,775.321,104.93
2005-05-10,913.076,818.088,773.196,,,,779.099,104.99
2005-05-11,901.851,811.57,772.078,,,,771.586,105.08
2005-05-12,885.82,807.51,769.018,,,,753.875,105.05
2005-05-13,887.543,814.878,779.491,,,,757.304,105.22
2005-05-16,875.271,808.171,776.542,,,,747.871,105.45
2005-05-17,881.462,818.455,785.44,,,,750.711,105.48
2005-05-18,883.196,824.643,794.572,,,,752.662,105.64
2005-05-19,884.171,824.94,794.49,,,,754.785,105.69
2005-05-20,882.763,819.13,787.901,,,,753.071,105.93
2005-05-23,863.341,793.724,758.679,,,,737.741,106.1
2005-05-24,868.456,808.743,777.766,,,,737.35,106.09
2005-05-25,868.451,809.697,781.991,,,,737.538,106.06
2005-05-26,857.331,799.024,772.871,,,,728.697,106.17
2005-05-27,849.508,790.998,767.274,,,,724.522,106.12
2005-05-30,855.612,797.532,776.405,,,,729.067,106.05
2005-05-31,855.946,796.872,775.742,,,,730.997,106.07
2005-06-01,837.532,778.673,760.507,,,,719.025,106.19
2005-06-02,818.379,769.421,756.823,,,,701.373,106.2
2005-06-03,818.033,765.967,756.907,,,,700.434,106.2
2005-06-06,838.997,778.21,766.725,,,,717.213,106.22
2005-06-07,837.282,779.844,767.906,,,,713.62,106.3
2005-06-08,905.773,841.36,826.234,,,,772.134,106.38
2005-06-09,912.604,849.725,836.831,,,,778.577,106.48
2005-06-10,894.556,831.605,819.996,,,,766.663,106.62
2005-06-13,892.959,834.252,825.872,,,,759.917,106.79
2005-06-14,883.537,818.191,807.356,,,,754.548,107.02
2005-06-15,866.834,796.26,788.292,,,,745.216,107.17
2005-06-16,879.237,803.945,797.426,,,,757.392,107.3
2005-06-17,880.345,800.137,790.55,,,,762.178,107.5
2005-06-20,906.255,823.733,813.122,,,,780.291,107.54
2005-06-21,896.166,816.197,806.023,,,,770.295,107.58
2005-06-22,900.646,818.647,810.029,,,,774.15,107.8
2005-06-23,893.572,809.347,796.051,,,,768.331,107.79
2005-06-24,898.301,813.203,799.695,,,,772.319,107.83
2005-06-27,916.043,834.346,822.881,,,,782.382,107.85
2005-06-28,903.716,819.046,807.644,,,,775.634,107.88
2005-06-29,898.898,814.064,805.097,,,,772.02,107.9
2005-06-30,878.686,791.502,781.826,,,,758.717,107.97
2005-07-01,859.494,760.352,743.115,,,,748.046,107.98
2005-07-04,855.932,749.483,734.952,,,,747.086,107.98
2005-07-05,849.679,744.595,729.359,,,,741.205,108.12
2005-07-06,842.556,743.444,727.061,,,,734.768,108.24
2005-07-07,844.729,747.418,732.049,,,,735.554,108.34
2005-07-08,829.489,722.854,706.735,,,,727.556,108.52
2005-07-11,824.097,714.475,694.828,,,,726.905,108.55
2005-07-12,851.816,739.534,720.565,,,,753.06,108.68
2005-07-13,846.231,732.443,711.951,,,,748.55,108.95
2005-07-14,849.59,732.544,711.583,,,,753.639,109.05
2005-07-15,841.001,714.488,690.491,,,,748.519,109.06
2005-07-18,832.995,696.848,669.029,,,,746.921,109.1
2005-07-19,835.608,703.066,677.02,,,,747.485,109.15
2005-07-20,842.641,707.293,682.122,,,,753.546,109.22
2005-07-21,843.987,704.788,679.019,,,,756.981,109.21
2005-07-22,859.693,721.445,694.294,,,,768.724,109.23
2005-07-25,856.86,718.867,692.388,,,,764.647,109.43
2005-07-26,876.48,735.861,709.097,,,,780.753,109.5
2005-07-27,894.012,750.015,724.045,,,,792.489,109.69
2005-07-28,890.885,747.23,725.806,,,,789.853,109.74
2005-07-29,888.164,744.825,722.873,,,,788.632,109.82
2005-08-01,891.607,750.488,729.902,,,,789.996,109.92
2005-08-02,903.598,763.29,744.005,,,,797.348,109.97
2005-08-03,909.57,769.752,751.893,,,,797.744,109.9
2005-08-04,904.15,765.262,747.568,,,,795.145,109.83
2005-08-05,923.803,787.819,772.151,,,,812.329,109.9
2005-08-08,927.471,800.117,783.726,,,,812.722,109.8
2005-08-09,933.089,814.186,799.411,,,,814.611,109.83
2005-08-10,940.37,823.839,809.459,,,,822.164,109.81
2005-08-11,953.992,832.841,817.621,,,,832.238,109.67
2005-08-12,938.316,816.386,803.443,,,,822.329,109.72
2005-08-15,954.502,839.667,830.344,,,,839.512,109.79
2005-08-16,945.058,839.264,833.485,,,,828.229,109.84
2005-08-17,953.012,854.526,857.657,,,,833.838,109.84
2005-08-18,920.671,820.664,826.424,,,,814.291,109.83
2005-08-19,923.038,820.869,827.464,,,,817.685,109.92
2005-08-22,931.673,831.496,836.515,,,,823.083,109.97
2005-08-23,923.414,816.914,819.17,,,,818.053,110.05
2005-08-24,930.651,826.716,830.999,,,,825.453,110.1
2005-08-25,930.118,836.418,843.884,,,,823.576,109.98
2005-08-26,928.258,840.431,848.024,,,,822.197,110.0
2005-08-29,917.371,832.248,842.154,,,,811.312,109.99
2005-08-30,914.88,827.55,832.523,,,,809.063,110.05
2005-08-31,927.916,845.142,850.734,,,,816.755,110.15
2005-09-01,944.559,865.405,870.712,,,,827.9,110.11
2005-09-02,947.871,872.485,880.862,,,,829.463,110.11
2005-09-05,952.717,884.29,891.156,,,,829.341,110.16
2005-09-06,936.61,862.491,864.926,,,,815.753,110.26
2005-09-07,952.758,888.125,893.582,,,,825.118,110.25
2005-09-08,955.282,889.69,897.373,,,,827.116,110.29
2005-09-09,949.065,879.503,887.997,,,,823.639,110.38
2005-09-12,949.506,883.561,894.159,,,,821.978,110.41
2005-09-13,963.774,904.311,915.497,,,,829.92,110.45
2005-09-14,970.193,914.983,927.815,,,,834.013,110.55
2005-09-15,969.598,918.505,929.952,,,,833.509,110.62
2005-09-16,967.495,917.638,930.411,,,,830.621,110.74
2005-09-19,971.136,930.489,947.902,,,,831.569,110.76
2005-09-20,961.919,924.16,947.284,,,,827.266,110.85
2005-09-21,944.408,909.787,933.812,,,,811.135,110.79
2005-09-22,923.274,880.013,892.077,,,,796.939,110.78
2005-09-23,916.154,868.549,874.667,,,,793.163,110.83
2005-09-26,918.485,874.84,884.285,,,,793.73,110.97
2005-09-27,904.214,856.958,859.634,,,,782.235,110.92
2005-09-28,903.719,852.359,857.46,,,,782.998,111.11
2005-09-29,915.975,871.291,876.566,,,,792.251,111.13
2005-09-30,917.392,869.509,870.957,,,,793.652,111.13
2005-10-10,907.321,858.748,859.077,,,,787.748,111.29
2005-10-11,919.72,878.623,879.88,,,,796.071,111.42
2005-10-12,923.485,887.711,889.599,,,,795.324,111.5
2005-10-13,916.499,883.45,886.077,,,,788.361,111.7
2005-10-14,904.828,876.053,876.262,,,,777.492,111.71
2005-10-17,897.623,878.757,879.27,,,,769.321,111.79
2005-10-18,902.366,893.699,897.454,,,,771.448,111.86
2005-10-19,898.744,886.314,891.35,,,,769.682,111.9
2005-10-20,899.915,886.551,891.058,,,,773.676,111.96
2005-10-21,904.414,895.027,897.639,,,,774.058,111.94
2005-10-24,906.652,897.757,897.355,,,,771.154,111.86
2005-10-25,894.272,877.577,876.636,,,,765.029,111.92
2005-10-26,875.82,854.028,853.183,,,,749.125,111.83
2005-10-27,875.849,847.593,837.336,,,,751.261,111.68
2005-10-28,867.729,825.063,806.557,,,,749.964,111.48
2005-10-31,876.282,828.659,812.452,,,,759.239,111.36
2005-11-01,872.865,823.328,804.35,,,,757.053,111.4
2005-11-02,882.478,840.316,826.51,,,,762.938,111.41
2005-11-03,874.575,828.906,818.951,,,,755.777,111.41
2005-11-04,878.361,835.122,826.766,,,,758.924,111.33
2005-11-07,877.278,842.002,837.67,,,,754.201,111.23
2005-11-08,881.524,848.965,846.564,,,,758.322,111.09
2005-11-09,879.252,845.11,842.774,,,,756.171,110.82
2005-11-10,862.968,821.269,816.009,,,,746.352,110.69
2005-11-11,864.79,823.956,822.673,,,,746.45,110.6
2005-11-14,862.149,827.569,827.478,,,,743.345,110.74
2005-11-15,856.635,820.491,821.064,,,,739.234,110.76
2005-11-16,863.119,826.692,827.588,,,,744.138,110.82
2005-11-17,862.658,825.797,828.645,,,,743.799,110.76
2005-11-18,882.241,843.738,848.778,,,,760.566,110.65
2005-11-21,883.871,846.958,855.432,,,,758.555,110.65
2005-11-22,869.617,831.771,833.585,,,,747.307,110.68
2005-11-23,876.229,838.117,841.307,,,,754.156,110.5
2005-11-24,881.493,841.699,845.476,,,,761.662,110.51
2005-11-25,884.105,841.13,847.343,,,,766.678,110.44
2005-11-28,880.167,838.342,846.429,,,,762.905,110.66
2005-11-29,871.31,827.005,835.306,,,,755.293,110.69
2005-11-30,873.825,829.5,839.24,,,,759.633,110.68
2005-12-01,873.067,828.193,835.386,,,,758.936,110.71
2005-12-02,869.936,817.864,821.715,,,,757.021,110.76
2005-12-05,859.61,796.926,794.322,,,,751.353,110.87
2005-12-06,866.075,798.878,796.987,,,,760.202,110.92
2005-12-07,873.838,806.778,805.528,,,,767.543,111.06
2005-12-08,874.056,805.561,802.541,,,,765.555,111.14
2005-12-09,887.358,819.2,816.955,,,,777.031,111.12
2005-12-12,888.518,824.518,823.324,,,,774.709,111.25
2005-12-13,889.101,824.861,822.533,,,,773.589,111.33
2005-12-14,898.153,832.513,831.797,,,,778.494,111.32
2005-12-15,896.434,827.539,824.607,,,,778.233,111.45
2005-12-16,902.561,834.537,831.961,,,,782.04,111.5
2005-12-19,902.91,834.712,834.02,,,,781.804,111.59
2005-12-20,907.318,836.119,835.007,,,,787.234,111.55
2005-12-21,903.144,830.766,823.371,,,,783.984,111.59
2005-12-22,908.754,835.503,826.909,,,,787.388,111.75
2005-12-23,915.89,845.589,834.717,,,,791.441,111.75
2005-12-26,922.378,853.169,841.206,,,,795.559,111.71
2005-12-27,919.36,854.526,841.925,,,,792.155,111.67
2005-12-28,920.919,857.206,844.074,,,,793.54,111.68
2005-12-29,932.031,866.747,852.386,,,,801.899,111.59
2005-12-30,923.451,860.131,842.736,,,,796.396,111.41
2006-01-04,941.428,871.73,852.531,,,1021.8383,812.597,111.67
2006-01-05,959.134,882.732,865.698,,,1043.2386,827.836,111.82
2006-01-06,970.032,891.94,872.818,,,1056.6503,836.895,111.61
2006-01-09,975.253,905.068,886.656,,,1058.1393,838.292,111.96
2006-01-10,978.154,911.191,889.152,,,1058.645,838.563,112.1
2006-01-11,973.477,906.496,880.909,,,1051.9194,832.276,112.29
2006-01-12,983.716,927.42,899.809,,,1058.4531,836.579,112.43
2006-01-13,978.809,932.499,904.611,,,1048.823,831.136,112.53
2006-01-16,961.439,920.332,892.798,,,1030.4034,814.891,112.55
2006-01-17,964.29,919.279,891.538,,,1034.1782,818.355,112.72
2006-01-18,983.622,939.136,908.856,,,1054.5377,835.15,112.82
2006-01-19,991.222,949.913,914.31,,,1062.6155,840.591,112.86
2006-01-20,993.34,952.769,908.661,,,1061.4606,840.376,112.86
2006-01-23,996.162,961.069,909.728,,,1061.9659,840.128,112.72
2006-01-24,999.093,960.353,903.843,,1459.196,1066.5508,838.46,112.76
2006-01-25,1009.597,957.787,887.718,,1430.016,1079.8276,846.989,112.8
2006-02-06,1033.234,980.91,909.473,,1482.33,1104.2155,861.07,112.92
2006-02-07,1029.937,981.574,915.254,,1463.917,1099.9775,856.669,112.94
2006-02-08,1033.072,982.943,924.705,,1469.492,1102.8123,862.575,112.89
2006-02-09,1019.599,969.577,914.397,,1465.883,1087.2592,850.802,113.04
2006-02-10,1032.337,980.801,925.088,,1485.812,1099.605,859.97,113.11
2006-02-13,1031.614,977.396,926.473,,1508.131,1099.5484,859.598,113.13
2006-02-14,1038.531,986.056,934.089,,1527.945,1105.3611,862.648,113.19
2006-02-15,1041.66,986.161,935.766,,1516.946,1110.3113,868.021,113.22
2006-02-16,1020.121,958.59,913.996,,1465.295,1090.9486,856.05,113.19
2006-02-17,1020.368,949.993,907.709,,1440.049,1093.1777,857.994,113.19
2006-02-20,1021.639,943.765,899.591,,1396.417,1093.0282,857.973,113.18
2006-02-21,1038.816,960.017,918.339,,1434.706,1112.2969,872.565,113.11
2006-02-22,1037.885,959.947,919.563,,1425.006,1111.3906,870.097,113.02
2006-02-23,1041.373,958.722,920.871,,1413.085,1117.1447,877.654,113.07
2006-02-24,1049.444,967.163,926.622,,1442.342,1125.3306,882.777,113.07
2006-02-27,1047.845,963.379,926.476,,1423.148,1125.1527,887.616,113.17
2006-02-28,1053.01,964.726,929.381,,1438.803,1130.8316,892.904,113.11
2006-03-01,1056.619,972.067,936.7,,1472.622,1131.4846,895.626,113.18
2006-03-02,1038.666,953.369,917.95,,1432.496,1111.4742,876.621,113.29
2006-03-03,1041.677,954.457,918.007,,1439.119,1115.2862,880.371,113.26
2006-03-06,1038.873,952.351,915.66,,1436.697,1113.5137,879.33,113.29
2006-03-07,1014.973,928.576,889.002,,1391.456,1089.7832,861.865,113.29
2006-03-08,1009.271,924.83,889.969,,1399.762,1082.644,859.32,113.35
2006-03-09,1004.344,920.13,884.028,,1394.225,1078.0315,853.381,113.44
2006-03-10,1008.897,921.683,885.414,,1397.123,1083.1422,857.143,113.49
2006-03-13,1019.864,928.518,892.683,,1404.179,1095.7291,863.677,113.51
2006-03-14,1018.272,931.721,895.795,,1406.652,1093.2058,860.874,113.52
2006-03-15,1028.958,942.689,902.735,,1429.414,1103.6561,868.324,113.5
2006-03-16,1027.616,945.523,903.933,,1431.952,1100.339,865.722,113.5
2006-03-17,1024.015,943.725,899.39,,1424.81,1096.4115,863.267,113.52
2006-03-20,1037.659,956.138,908.357,,1438.361,1111.5121,875.126,113.58
2006-03-21,1040.757,959.927,911.14,,1443.411,1113.4142,875.232,113.51
2006-03-22,1047.666,972.137,920.301,,1464.011,1117.6487,875.823,113.39
2006-03-23,1048.537,980.841,931.18,,1488.75,1116.5536,875.108,113.36
2006-03-24,1042.601,974.269,921.306,,1473.555,1109.4423,869.439,113.27
2006-03-27,1050.707,984.152,931.033,,1491.652,1117.0696,872.557,113.26
2006-03-28,1055.982,994.52,933.304,,1504.687,1121.8769,874.773,113.32
2006-03-29,1065.294,997.704,931.044,,1510.239,1134.9185,885.291,113.32
2006-03-30,1055.634,986.957,923.95,,1490.961,1125.6206,877.781,113.38
2006-03-31,1061.088,1000.251,923.189,,1506.008,1127.2655,878.366,113.37
2006-04-03,1079.322,1025.788,936.343,,1549.396,1145.8461,891.556,113.38
2006-04-04,1089.371,1038.109,947.245,,1578.791,1155.0528,900.84,113.26
2006-04-05,1099.97,1048.666,954.995,,1608.915,1162.4113,906.301,113.08
2006-04-06,1103.237,1053.693,952.323,,1597.176,1161.0865,901.647,113.16
2006-04-07,1103.154,1068.11,961.437,,1591.735,1155.2915,897.312,113.22
2006-04-10,1117.91,1090.72,980.272,,1627.155,1168.5292,909.281,113.27
2006-04-11,1123.308,1094.409,982.143,,1627.913,1174.8973,912.391,113.23
2006-04-12,1117.073,1095.497,986.351,,1627.922,1167.9021,908.948,113.18
2006-04-13,1093.925,1062.69,960.327,,1582.754,1148.6212,892.133,113.2
2006-04-14,1118.607,1088.183,977.089,,1631.315,1173.4355,910.633,113.01
2006-04-17,1124.414,1093.513,988.191,,1671.564,1181.0078,921.21,112.89
2006-04-18,1131.281,1097.73,986.353,,1653.002,1191.4597,927.478,112.85
2006-04-19,1138.241,1100.661,982.987,,1667.836,1199.387,930.833,112.86
2006-04-20,1134.381,1091.851,970.807,,1654.091,1194.9295,922.05,112.88
2006-04-21,1149.158,1102.547,972.541,,1681.895,1214.4262,939.873,112.85
2006-04-24,1142.698,1094.375,950.931,,1642.614,1201.8425,940.902,112.81
2006-04-25,1141.93,1103.059,945.522,,1620.857,1195.4982,931.323,112.74
2006-04-26,1155.726,1116.811,956.2,,1678.626,1214.7888,948.207,112.74
2006-04-27,1155.268,1125.32,957.592,,1657.681,1212.2645,943.343,112.85
2006-04-28,1172.347,1141.685,965.291,,1721.617,1231.11,964.446,112.94
2006-05-08,1218.445,1180.728,993.199,,1748.231,1273.8291,996.235,113.01
2006-05-09,1251.611,1218.094,1022.822,,1813.3,1305.8421,1017.619,113.06
2006-05-10,1265.933,1241.571,1037.927,,1854.92,1315.0571,1022.999,113.13
2006-05-11,1255.035,1237.772,1033.477,,1843.419,1298.9387,1012.9,113.27
2006-05-12,1296.257,1283.677,1066.17,,1930.058,1338.0397,1050.958,113.31
2006-05-15,1352.155,1344.924,1108.901,,2033.062,1386.7883,1086.001,113.26
2006-05-16,1331.127,1297.932,1080.741,,1925.147,1380.6011,1079.705,113.3
2006-05-17,1335.523,1318.966,1101.686,,1922.069,1381.3526,1080.965,113.3
2006-05-18,1331.201,1328.206,1121.476,,1973.587,1374.097,1068.202,113.3
2006-05-19,1366.097,1365.647,1153.64,,2107.811,1408.484,1096.206,113.34
2006-05-22,1373.674,1386.748,1183.699,,2121.523,1412.9352,1095.568,113.3
2006-05-23,1317.654,1326.156,1138.819,,1972.792,1359.4357,1058.991,113.33
2006-05-24,1308.242,1308.693,1119.437,,1924.736,1352.3398,1055.809,113.39
2006-05-25,1307.697,1324.919,1140.351,,1957.637,1347.7333,1050.696,113.42
2006-05-26,1331.02,1355.501,1170.277,,2020.898,1370.1832,1064.128,113.39
2006-05-29,1366.292,1387.524,1198.812,,2063.195,1407.426,1090.571,113.34
2006-05-30,1378.756,1410.542,1218.733,,2079.216,1411.5,1092.251,113.4
2006-05-31,1365.451,1402.332,1224.025,,2085.919,1395.468,1078.863,113.35
2006-06-01,1402.879,1455.741,1278.241,,2195.069,1425.944,1106.233,113.28
2006-06-02,1390.116,1457.763,1287.824,,2225.94,1407.805,1097.509,113.17
2006-06-05,1403.163,1484.29,1323.452,,2298.224,1418.53,1102.904,113.17
2006-06-06,1399.142,1470.449,1322.521,,2210.479,1419.211,1100.56,113.06
2006-06-07,1320.233,1370.809,1244.919,,2038.093,1346.63,1046.422,113.09
2006-06-08,1325.979,1376.079,1242.221,,2067.085,1354.229,1057.083,113.05
2006-06-09,1294.185,1346.481,1214.086,,2091.361,1325.577,1031.458,112.94
2006-06-12,1297.67,1352.582,1211.76,,2141.834,1330.536,1034.681,112.94
2006-06-13,1298.276,1361.526,1220.087,,2152.21,1326.06,1032.618,112.88
2006-06-14,1283.88,1347.878,1218.234,,2156.921,1309.946,1022.12,112.87
2006-06-15,1285.385,1352.336,1227.781,,2168.738,1311.617,1021.992,112.96
2006-06-16,1318.01,1382.41,1254.813,,2232.634,1342.901,1047.332,112.81
2006-06-19,1334.893,1397.995,1268.851,,2218.648,1357.38,1056.636,112.65
2006-06-20,1338.223,1414.905,1285.232,,2240.221,1359.833,1060.542,112.58
2006-06-21,1333.532,1410.502,1278.463,,2222.554,1354.398,1056.501,112.57
